Clave,Descripción,Principio Activo,Laboratorio,IVA,SKU,PRECIO,Categoria
RD-81,CLORTALIDONA TAB. 50 MG. CAJA C/20,CLORTALIDONA,RANDALL,N,7501563380309,$22.74,
RD-82,TRETINOINA CMA. 0.05% CAJA C/TUBO C/20 G.,TRETINOINA,RANDALL,N,7501563380415,$21.95,
RD-83,CALCIO COMPR. EFERVESCENTES 500 MG. TUBO C/12,CALCIO,RANDALL,N,7501563380439,$47.82,
RD-84,SALBUTAMOL JBE. FCO. C/60 ML.,SALBUTAMOL,RANDALL,N,7501563380378,$13.33,Broncodilatadores
RD-84,SALBUTAMOL JBE. FCO. C/60 ML.,SALBUTAMOL,RANDALL,N,7501563380378,$13.33,Broncodilatadores
RICHT-01,POSTINOR 2 UNIDOSIS TAB. 1.5 MG. CAJA C/1,LEVONORGESTREL,GEDEON RICHTER,N,7501590211232,$46.37,
RICHT-03,POSTINOR ULTRA SENSIBLE PRUEBA DE EMBARAZO,PRUEBA DE EMBARAZO,GEDEON RICHTER,Y,7506352500043,$60.46,
RIMTVA-04,CARTIGEN CAP. 50 MG. CAJA C/30,DIACEREINA,RIMSA-TEVA,N,7501250813363,$867.44,
RIMTVA-08,DOLOCARTIGEN CAP. 50/15 MG. CAJA C/30,DIACEREINA-MELOXICAM,RIMSA-TEVA,N,7501250813295,"$1,599.02",Combinados
RIMTVA-18,NURO-B TAB. CAJA C/10,VITAMINA B1-VITAMINA B6-VITAMINA B12-MELOXICAM,RIMSA-TEVA,N,7501250838656,$721.39,Combinados
RIMTVA-33,TRIVAFLUC TAB. 500/250/37.5 MG. CAJA C/4,TINIDAZOL-AZITROMICINA-FLUCONAZOL,RIMSA-TEVA,N,7501250838588,$803.15,Antibióticos
RIMTVA-34,VASCULFLOW TAB. 250/225/25 MG. CAJA C/20,CALCIO-DIOSMINA-HESPERIDINA,RIMSA-TEVA,N,7501250838533,$668.64,Combinados
RIMTVA-35,VASCULFLOW TAB. 250/225/25 MG. CAJA C/30,CALCIO-DIOSMINA-HESPERIDINA,RIMSA-TEVA,N,7501250838939,$807.41,Combinados
RIMTVA-36,VASCULFLOW TAB. 250/225/25 MG. CAJA C/60,CALCIO-DIOSMINA-HESPERIDINA,RIMSA-TEVA,N,7501250811260,"$1,299.20",Combinados
RIMTVA-36,VASCULFLOW TAB. 250/225/25 MG. CAJA C/60,CALCIO-DIOSMINA-HESPERIDINA,RIMSA-TEVA,N,7501250811260,"$1,299.20",Combinados
RIMTVA-37,ZOFILIP TAB. 200/20 MG. CAJA C/30,FENOFIBRATO-SIMVASTATINA,RIMSA-TEVA,N,7501250838946,$747.71,Combinados
ROBA-01,NEUPHASE JABON AUXILIAR CAJA C/BARRA C/60 G.,SEBOATO DE SODIO-ACIDO SALICILICO-ALQUITRAN-AZUFRE-ALCANFOR-DIOX. TITANIO-BHT-EDTA,ROBAINA,Y,7506017980937,$50.40,Combinados
ROBA-02,NEUPHASE SOL. AUXILIAR CAJA C/FCO. C/120 ML.,AGUA-ACIDO SALICILICO-GLICERINA-ALCOHOL ETILICO-BORAX-NACL-ACIDO CIRICO-ALCANFOR-ACIDO BENZOICO-PROTEINA TRIGO HIDROLIZADA,ROBAINA,Y,7506017980944,$40.91,Combinados
ROBA-02,NEUPHASE SOL. AUXILIAR CAJA C/FCO. C/120 ML.,AGUA-ACIDO SALICILICO-GLICERINA-ALCOHOL ETILICO-BORAX-NACL-ACIDO CIRICO-ALCANFOR-ACIDO BENZOICO-PROTEINA TRIGO HIDROLIZADA,ROBAINA,Y,7506017980944,$40.91,Combinados
ROBA-04,NEUPHASE CLEAN HAIR SOLUCION CAJA C/FCO. C/60 ML. C/GORRA Y PEINE,ALCOHOL ETILICO-ACIDO SALICILICO-ACIDO BORICO-CLORURO DE SODIO-AGUA-ALCANFOR-ACIDO BENZOICO-TRIGO HIDROLIZADO,ROBAINA,Y,7506017980968,$55.48,Combinados
ROBA-04,NEUPHASE CLEAN HAIR SOLUCION CAJA C/FCO. C/60 ML. C/GORRA Y PEINE,ALCOHOL ETILICO-ACIDO SALICILICO-ACIDO BORICO-CLORURO DE SODIO-AGUA-ALCANFOR-ACIDO BENZOICO-TRIGO HIDROLIZADO,ROBAINA,Y,7506017980968,$55.48,Combinados
SAAV-80,PLAQUENIL TAB. 200 MG. CAJA C/20,HIDROXICLOROQUINA,SANOFI,N,7501328979564,$887.04,
SANF-05,MAXTRIM F TAB. 160/800 MG. CAJA C/14,TRIMETOPRIMA-SULFAMETOXAZOL,SANFER,N,7501385494499,$86.35,Combinados
SANF-18,SELVIGON JBE. CAJA C/FCO. C/90 ML.,PIPAZETATO,SANFER,N,7501070613129,$75.38,
SANF-22,MEBECICLOL TAB. 60/300 MG. CAJA C/18,MEBENDAZOL-TINIDAZOL,SANFER,N,7501070648626,$98.34,Antiparasitarios
SANF-22,MEBECICLOL TAB. 60/300 MG. CAJA C/18,MEBENDAZOL-TINIDAZOL,SANFER,N,7501070648626,$98.34,Antiparasitarios
SANF-50,AMBROXOL DEXTROMETORFANO JBE. ADULTO SABOR UVA CAJA C/FCO. C/150 ML.,AMBROXOL-DEXTROMETORFANO,SANFER,N,7501070641603,$39.42,Combinados
SANF-63,PLASIL COMPR. 10 MG. CAJA C/30,METOCLOPRAMIDA,SANFER,N,7501070649074,$115.47,Antieméticos
SANOFI-03,COPLAVIX TAB. RECUB. 75/100 MG. C/28,CLOPIDOGREL-ACIDO ACETILSALICILICO,SANOFI AVENTIS,N,7501165007338,"$1,080.24",Combinados
SANOFI-04,APROVASC TAB. 300/10 MG. C/28,IRBESARTAN-AMLODIPINO,SANOFI,N,7501165007819,"$1,228.98",Combinados
SANOFI-05,APROVASC TAB. 150/5 MG. C/28,IRBESARTAN-AMLODIPINO,SANOFI,N,7501165007796,$925.34,Combinados
SANOFI-06,APROVASC TAB. 300/5 MG. C/28,IRBESARTAN-AMLODIPINO,SANOFI,N,7501165007833,"$1,083.60",Combinados
SANOFI-06,APROVASC TAB. 300/5 MG. C/28,IRBESARTAN-AMLODIPINO,SANOFI,N,7501165007833,"$1,083.60",Combinados
SANOFI-07,OROXADIN CAP. 100 MG. CAJA C/30,CIPROFIBRATO,SANOFI,N,7501328979229,$922.32,Antibióticos
SANOFI-08,APROVASC TAB. 150/10 MG. C/28,"IBESARTAN, AMLODIPINO",SANOFI,N,7501165007772,$757.57,Antihipertensivos
SANOFI-09,PLAVIX TAB. 75 MG. CAJA C/28,CLOPIDOGREL,SANOFI,N,7501328980034,$428.51,Antiagregantes
SE-02,ASMARAL K COMPR. 1 MG. CAJA C/30,KETOTIFENO,SERRAL,N,7501258200288,$73.81,
SE-04,OXITAL-C COMPR. EFERV. 1 G. CAJA C/TUBO C/10,VITAMINA C,SERRAL,N,7501258206723,$61.71,Vitaminas y Suplementos
SE-04,OXITAL-C COMPR. EFERV. 1 G. CAJA C/TUBO C/10,VITAMINA C,SERRAL,N,7501258206723,$61.71,Vitaminas y Suplementos
SE-06,COLSER TAB. 200 MG. CAJA C/30,BEZAFIBRATO,SERRAL,N,7501258200127,$60.93,
SE-06,COLSER TAB. 200 MG. CAJA C/30,BEZAFIBRATO,SERRAL,N,7501258200127,$60.93,
SE-09,TAMEX JBE. CAJA FCO C/60 ML. Y VASO DOSIFICADOR,LORATADINA-BETAMETASONA,SERRAL,N,7501258206563,$52.19,Combinados
SE-100,TAMEX TAB. 5/0.25 MG. CAJA C/10,LORATADINA-BETAMETASONA,SERRAL,N,7501258204002,$40.32,Combinados
SE-100,TAMEX TAB. 5/0.25 MG. CAJA C/10,LORATADINA-BETAMETASONA,SERRAL,N,7501258204002,$40.32,Combinados
SE-110,AZITROMICINA TAB. 500 MG. CAJA C/3 (AZITROGECIN),AZITROMICINA,SERRAL,N,7501258210386,$73.25,Antibióticos
SE-111,AZITROMICINA SUSP. 200 MG. FCO. P/15  ML. (AZTROGECIN),AZITROMICINA,SERRAL,N,7501258210393,$81.98,Antibióticos
SE-118,VISERTRAL TAB. 10 MG. CAJA C/10,CETIRIZINA,SERRAL,N,7501258205863,$42.45,Antihistamínicos
SE-119,VISERTRAL SOL. 100 MG. CAJA FCO. C/50 ML.,CETIRIZINA,SERRAL,N,7501258205870,$68.99,Antihistamínicos
SE-120,BAÑO COLOIDE PVO. CAJA C/1 SOBRE C/90 G. (SOYA POLIVIDONA ),SOYA-POLIVIDONA,SERRAL,N,7501258205078,$49.95,Combinados
SE-120,BAÑO COLOIDE PVO. CAJA C/1 SOBRE C/90 G. (SOYA POLIVIDONA ),SOYA-POLIVIDONA,SERRAL,N,7501258205078,$49.95,Combinados
SE-127,LISERTIL TAB. 2.5 MG. CAJA C/30 (TIBOLONA),TIBOLONA,SERRAL,N,7501258205474,$306.43,
SE-127,LISERTIL TAB. 2.5 MG. CAJA C/30 (TIBOLONA),TIBOLONA,SERRAL,N,7501258205474,$306.43,
SE-131,MUPIROCINA UNG. CAJA C/TUBO C/15 G. (BACSKIN),MUPIROCINA,SERRAL,N,7501258207584,$102.70,Antibióticos tópicos
SE-131,MUPIROCINA UNG. CAJA C/TUBO C/15 G. (BACSKIN),MUPIROCINA,SERRAL,N,7501258207584,$102.70,Antibióticos tópicos
SE-140,OXITAL-C  COMPR. EFERV. 2 G. CAJA C/TUBO C/10,VITAMINA C,SERRAL,N,7501258207010,$81.87,Vitaminas y Suplementos
SE-140,OXITAL-C  COMPR. EFERV. 2 G. CAJA C/TUBO C/10,VITAMINA C,SERRAL,N,7501258207010,$81.87,Vitaminas y Suplementos
SE-141,CORDIALIBREL CAP. 160 MG. CAJA C/30 (FENOFIBRATO),FENOFIBRATO,SERRAL,N,7501258214629,$420.34,
SE-141,CORDIALIBREL CAP. 160 MG. CAJA C/30 (FENOFIBRATO),FENOFIBRATO,SERRAL,N,7501258214629,$420.34,
SE-141,CORDIALIBREL CAP. 160 MG. CAJA C/30 (FENOFIBRATO),FENOFIBRATO,SERRAL,N,7501258214629,$420.34,
SE-142,KOMZIMBA TAB. 5 MG. CAJA C/10 (LEVOCETIRIZINA),LEVOCETIRIZINA,SERRAL,N,7501258214469,$109.09,Antihistamínicos
SE-143,MENIROL TAB. 10/20 MG. CAJA C/14 (EZETIMIBA/SIMVASTATINA),EZETIMIBA-SIMVASTATINA,SERRAL,N,7501258214759,$132.50,Combinados
SE-147,MENIROL TAB. 10/20 MG. CAJA C/28 (EZETIMIBA/SIMVASTATINA),EZETIMIBA-SIMVASTATINA,SERRAL,N,7501258214766,$194.32,Combinados
SE-148,SERRALPINA COMPUESTA TAB. 10 MG./250 MG. C/10,BUTILHIOSCINA-METAMIZOL SODICO,SERRAL,N,7501258203418,$38.64,Combinados
SE-148,SERRALPINA COMPUESTA TAB. 10 MG./250 MG. C/10,BUTILHIOSCINA-METAMIZOL SODICO,SERRAL,N,7501258203418,$38.64,Combinados
SE-15,PROTECTOR SOLAR CMA. FPS 50 + UVA TUBO C/125 G.,DIOXIDO DE TITANIO-AGUA-SALICILATO DE OCTILO-ESTEARATO DE GLICERILO-ESTEARET 2- CARBOMERP PVP-HEXADECENO-PEG-4-PALMITATO DE OCTILO-DIMETICONA,SERRAL,Y,7501258209465,$89.27,Combinados
SE-152,VALACICLOVIR TAB. 500 MG. CAJA C/10,VALACICLOVIR,SERRAL,N,7501258208550,$281.01,Antivirales
SE-154,OXITAL-ZN TAB. EFERV. 1000 MG./10 MG. CAJA C./TUBO C/10,ACIDO ASCORBICO-ZINC,SERRAL,N,7501258215824,$68.88,Combinados
SE-154,OXITAL-ZN TAB. EFERV. 1000 MG./10 MG. CAJA C./TUBO C/10,ACIDO ASCORBICO-ZINC,SERRAL,N,7501258215824,$68.88,Combinados
SE-155,TADALAFIL TAB. 20 MG. CAJA C/1,TADALAFIL,SERRAL,N,7501258215640,$22.74,
SE-156,TADALAFIL TAB. 20 MG. CAJA C/4,TADALAFIL,SERRAL,N,7501258215657,$76.05,
SE-157,TADALAFIL TAB. 20 MG. CAJA C/8,TADALAFIL,SERRAL,N,7501258215664,$133.28,
SE-26,PENSIRAL TAB. L.P. 400 MG. CAJA C/30,PENTOXIFILINA,SERRAL,N,7501258204590,$93.97,
SE-31,SERMETROL TAB. 100 MG. CAJA C/20,METOPROLOL,SERRAL,N,7501258200394,$26.32,Betabloqueadores
SE-46,CLONIXINATO DE LISINA TAB. 125 MG. CAJA C/10 ( LONIXER ),CLONIXINATO DE LISINA,SERRAL,N,7501258203593,$33.04,
SE-47,CLONIXINATO DE LISINA TAB. 250 MG. CAJA C/10  ( LONIXER ),CLONIXINATO DE LISINA,SERRAL,N,7501258203586,$43.79,
SE-51,SERRALPINA TAB. 10 MG. CAJA C/10  (HIOSCINA),BUTILHIOSCINA,SERRAL,N,7501258208000,$42.78,Antiespasmódicos
SE-61,FORTICAL TAB. CAJA C/30  (FORTICAL S),DICLOFENACO-COMPLEJO B,SERRAL,N,7501258205092,$36.62,Combinados
SE-73,DILTIAZEM TAB. 30 MG. CAJA C/30  ( SERTIDEL ),DILTIAZEM,SERRAL,N,7501258203609,$77.95,
SE-80,CLINDAMICINA CAP. 300 MG. CAJA C/16  ( LOSERTRIN ),CLINDAMICINA,SERRAL,N,7501258204613,$87.92,Antibióticos
SE-90,FORTICAL FORTE TAB. CAJA C/30,DICLOFENACO-COMPLEJO B,SERRAL,N,7501258205085,$46.37,Combinados
SE-90,FORTICAL FORTE TAB. CAJA C/30,DICLOFENACO-COMPLEJO B,SERRAL,N,7501258205085,$46.37,Combinados
SE-99,CYRUX TAB. 200 MCG. CAJA C/28,MISOPROSTOL,SERRAL,N,7501258205221,$322.00,
SE-99,CYRUX TAB. 200 MCG. CAJA C/28,MISOPROSTOL,SERRAL,N,7501258205221,$322.00,
SENSN-03,SUPOSITORIOS SENOSIAIN ADULTO CAJA C/10,GLICEROL,SENOSIAIN,N,7501314704156,$70.78,
SENSN-04,SUPOSITORIOS SENOSIAIN ADULTO CAJA C/20,GLICEROL,SENOSIAIN,N,7501314704149,$90.83,
SENSN-05,SUPOSITORIOS SENOSIAIN BEBE CAJA C/10,GLICEROL,SENOSIAIN,N,7501314704187,$70.78,
SENSN-06,SUPOSITORIOS SENOSIAIN BEBE CAJA C/20,GLICEROL,SENOSIAIN,N,7501314704170,$90.83,
SENSN-06,SUPOSITORIOS SENOSIAIN BEBE CAJA C/20,GLICEROL,SENOSIAIN,N,7501314704170,$90.83,
SENSN-07,SUPOSITORIOS SENOSIAIN NIÑO CAJA C/10,GLICEROL,SENOSIAIN,N,7501314704163,$70.78,
SENSN-07,SUPOSITORIOS SENOSIAIN NIÑO CAJA C/10,GLICEROL,SENOSIAIN,N,7501314704163,$70.78,
SENSN-07,SUPOSITORIOS SENOSIAIN NIÑO CAJA C/10,GLICEROL,SENOSIAIN,N,7501314704163,$70.78,
SENSN-09,"RESPICIL INY. ADULTO 400,000 U. CAJA C/FCO. AMP. C/PVO. Y AMP. C/2 ML.",PENICILINA G PROCAINA-PENICILINA G SODICA-METAMIZOL,SENOSIAIN,N,75005689,$160.16,Antibióticos
SENSN-10,"RESPICIL INY. INFANTIL 300,000 U. CAJA C/FCO. AMP. C/PVO. Y AMP. C/2 ML.",PENICILINA G PROCAINA-PENICILINA G SODICA-METAMIZOL,SENOSIAIN,N,75005702,$154.00,Antibióticos
SENSN-11,ACELER CMA. 2% CAJA C/TUBO C/15 G.,ACIDO FUSIDICO,SENOSIAIN,N,7501314701414,$327.94,Antibióticos tópicos
SENSN-12,RAPIX CAP. 10 MG. CAJA C/10,KETOROLACO TROMETAMINA,SENOSIAIN,N,7501314703821,$154.00,Analgésicos / AINEs
SENSN-12,RAPIX CAP. 10 MG. CAJA C/10,KETOROLACO TROMETAMINA,SENOSIAIN,N,7501314703821,$154.00,Analgésicos / AINEs
SENSN-12,RAPIX CAP. 10 MG. CAJA C/10,KETOROLACO TROMETAMINA,SENOSIAIN,N,7501314703821,$154.00,Analgésicos / AINEs
SENSN-13,SENOVITAL TAB. 10 MG. CAJA C/30,MONTELUKAST,SENOSIAIN,N,7501314703548,$854.67,
SENSN-14,SPASMOPRIV CAP. 200 MG C/12,FENOVERINA,SENOSIAIN,N,7501314704927,$386.51,
SENSN-15,ULSEN CAP. 20 MG. CAJA C/21,OMEPRAZOL,SENOSIAIN,N,7501314704897,$380.35,Gastrointestinal
SENSN-16,UNASAL CMA. 1% CAJA C/TUBO C/15 G.,TERBINAFINA,SENOSIAIN,N,7501314701254,$117.04,
SFGR-04,DORIXINA FORTE COMPR. 250 MG. CAJA C/10,CLONIXINATO DE LISINA,SIEGFRIED RHEIN,N,7501300409713,$317.74,
SFGR-06,DAXON TAB. DISP. 200 MG. CAJA C/6,NITAZOXANIDA,SIEGFRIED RHEIN,N,7501300408747,$172.48,
SFGR-11,FEBRAX TAB. 275/300 MG. CAJA C/15,NAPROXENO SODICO-PARACETAMOL,SIEGFRIED RHEIN,N,7501300407047,$159.82,Combinados
SFGR-14,PANOTO-S JBE. 0.7 G. CAJA C/FCO. C/100 ML.,HEDERA HELIX,SIEGFRIED RHEIN,N,4104480412103,$272.38,
SFGR-20,DAXON SUSP. 100 MG. CAJA C/FCO. C/PVO. P/60 ML.,NITAZOXANIDA,SIEGFRIED RHEIN,N,7501300708779,$199.70,
SFGR-23,FEBRAX SUPOSITORIOS 100/200 MG. CAJA C/5,NAPROXENO SODICO-PARACETAMOL,SIEGFRIED RHEIN,N,7501300407054,$127.12,Combinados
SFGR-29,TAPAZOL TAB. 5 MG. C/20,TIAMAZOL,SIEGFRIED RHEIN,N,7501300408938,$163.41,
SFGR-30,ALIREN JBE. 25/1/150 MG. FCO. C/60 ML.,AMANTADINA-CLORFENAMINA-PARACETAMOL,SIEGFRIED RHEIN,N,7501300420558,$74.37,Combinados
SFGR-31,ALIREN CAP. 50/3/300 MG. CAJA C/24,AMANTADINA-CLORFENAMINA-PARACETAMOL,SIEGFRIED RHEIN,N,7501300420541,$98.00,Combinados
SFGR-32,ALIREN SOL. GTS. FCO. C/30 ML.,AMANTADINA-CLORFENAMINA-PARACETAMOL,SIEGFRIED RHEIN,N,7501300420565,$85.34,Combinados
SFGR-38,CIRIAX COMPR. 500 MG. CAJA C/14,CIPROFLOXACINO,SIEGFRIED RHEIN,N,7501300407399,$346.08,Antibióticos
SFGR-39,DALVEAR JBE. INFANTIL 150/80 MG./100 ML. C/FCO. C/120 ML. (SABOR FRESA),DROPROPIZINA-BROMHEXINA,SIEGFRIED RHEIN,N,7501300421555,$143.47,Combinados
SFGR-42,DALVEAR JBE. INFANTIL SABOR MIEL 150 MG. CAJA C/FCO. C/200 ML.,DROPROPIZINA-BROMHEXINA,SIEGFRIED RHEIN,N,7501086310401,$254.24,Combinados
SFGR-48,FURACIN POMADA CAJA C/TUBO C/85 G.,NITROFURAZONA,SIEGFRIED RHEIN,Y,7501300408228,$276.29,
SFGR-51,NAXEN TAB. 500 MG. CAJA C/45,NAPROXENO,SIEGFRIED RHEIN,N,7501300407085,$535.81,Analgésicos / AINEs
SN-01,ACTIKROLL TAB. CAJA C/FCO. C/100,ACIDO GLUTAMICO-VITAMINAS-MINERALES-LECITINA,SALUD NATURAL,Y,714908100433,$138.76,Combinados
SN-01,ACTIKROLL TAB. CAJA C/FCO. C/100,ACIDO GLUTAMICO-VITAMINAS-MINERALES-LECITINA,SALUD NATURAL,Y,714908100433,$138.76,Combinados
SN-01,ACTIKROLL TAB. CAJA C/FCO. C/100,ACIDO GLUTAMICO-VITAMINAS-MINERALES-LECITINA,SALUD NATURAL,Y,714908100433,$138.76,Combinados
SN-02,BEE-CAPS CAP. 250 MG. CAJA C/50,JALEA REAL-POLEN-VITAMINAS,SALUD NATURAL,Y,714908100501,$131.31,Combinados
SN-03,EUCALIN MIEL JBE. CAJA C/FCO. C/240 ML.,MIEL DE ABEJA-PROPOLEO-EUCALIPTO-GORDOLOBO-MIRRA,SALUD NATURAL,Y,714908100051,$80.80,Combinados
SN-04,BELLAGENO PVO. ENV. C/225 G. SABOR MANDARINA,COLAGENO-VITAMINA C,SALUD NATURAL,Y,714908105506,$238.77,Combinados
SN-05,COMPLEJO B Y B12 TAB. CAJA C/FCO. C/50,VITAMINAS,SALUD NATURAL,N,714908100303,$82.54,Vitaminas y Suplementos
SN-06,SHARKY-CAPS CAP. CAJA C/FCO. C/60,CARTILAGO DE TIBURON-CALCIO,SALUD NATURAL,Y,714908107944,$149.50,Combinados
SN-06,SHARKY-CAPS CAP. CAJA C/FCO. C/60,CARTILAGO DE TIBURON-CALCIO,SALUD NATURAL,Y,714908107944,$149.50,Combinados
SN-09,CALTRON FORN-K TAB. CAJA C/FCO. C/60,CALCIO,SALUD NATURAL,N,714908107517,$106.06,
SN-10,CALTRON 600+D TAB. CAJA C/FCO. C/60,CALCIO-VITAMINA D,SALUD NATURAL,N,714908100099,$117.15,Combinados
SN-11,SALUFILA SOL. FCO. C/500 ML.,CLOROFILA-HIERBABUENA-MENTA-SODIO-COBRE,SALUD NATURAL,Y,714908105483,$100.23,Combinados
SN-13,REVENOX TAB. 3 MG. CAJA C/FCO. C/60,MELATONINA,SALUD NATURAL,N,714908100228,$81.09,
SN-15,CALTRON K-LTRN SUSP. CAJA C/FCO. C/360 ML.,CALCIO-VITAMINA D,SALUD NATURAL,N,714908107913,$94.64,Combinados
SN-16,CALTRON SUSP. CAJA C/FCO. C/360 ML.,CALCIO,SALUD NATURAL,Y,714908107906,$114.13,
SN-16,CALTRON SUSP. CAJA C/FCO. C/360 ML.,CALCIO,SALUD NATURAL,Y,714908107906,$114.13,
SN-17,EUCALIN JBE. CAJA C/FCO. C/120 ML.,EUCALIPTO-GORDOLOBO-SAUCO-MIRRA-ROPOLEO-MENTOL,SALUD NATURAL,Y,714908100013,$54.47,Combinados
SN-18,EUCALIN AGAVE JBE. CAJA C/FCO. C/250 ML.,EUCALIPTO-GORDOLOBO-BUGAMBILIA-SALVIA-SAUCO-BORRAJA-PROPOLEO,SALUD NATURAL,Y,714908107203,$72.09,Combinados
SN-24,ENERSOY ALIMENTO EN PVO. FCO. C/500 G. NATURAL,SOYA-AMINOACIDOS-VITAMINAS-MINERALES,SALUD NATURAL,N,714908107395,$244.16,Combinados
SN-25,CALTRON 600+MAGNESIO TAB. CAJA C/FCO. C/60,CALCIO-MAGNESIO,SALUD NATURAL,N,714908101003,$118.94,Combinados
SN-27,DINAMAX JUNIOR SUSP. CAJA C/FCO. C/250 ML.,JALEA REAL-VITAMINAS-MINERALES,SALUD NATURAL,Y,714908100686,$91.87,Combinados
SN-29,ACTIKROLL JBE. CAJA C/FCO. C/250 ML.,ACIDO GLUTAMICO-JALEA REAL-VITAMINAS-MINERALES,SALUD NATURAL,Y,714908101065,$90.06,Combinados
SN-51,SALUDOL GEL CAJA C/TUBO C/100 G.,MENTOL-ARNICA-CALENDULA-CARBOMERO-TRIETANOLAMINA-SABILA-AGUA-PROPILENGLICOL,SALUD NATURAL,Y,714908105650,$63.05,Combinados
SN-51,SALUDOL GEL CAJA C/TUBO C/100 G.,MENTOL-ARNICA-CALENDULA-CARBOMERO-TRIETANOLAMINA-SABILA-AGUA-PROPILENGLICOL,SALUD NATURAL,Y,714908105650,$63.05,Combinados
SN-53,ENERSOY ALIMENTO EN PVO. FCO. C/500 G. FRESA,SOYA-AMINOACIDOS-VITAMINAS-MINERALES,SALUD NATURAL,N,714908107418,$207.87,Combinados
SN-53,ENERSOY ALIMENTO EN PVO. FCO. C/500 G. FRESA,SOYA-AMINOACIDOS-VITAMINAS-MINERALES,SALUD NATURAL,N,714908107418,$207.87,Combinados
SN-54,ENERSOY ALIMENTO EN PVO. FCO. C/500 G. CHOCOLATE,SOYA-AMINOACIDOS-VITAMINAS-MINERALES,SALUD NATURAL,N,714908107401,$209.44,Combinados
SN-54,ENERSOY ALIMENTO EN PVO. FCO. C/500 G. CHOCOLATE,SOYA-AMINOACIDOS-VITAMINAS-MINERALES,SALUD NATURAL,N,714908107401,$209.44,Combinados
SN-55,ENERSOY ALIMENTO EN PVO. FCO. C/500 G. VAINILLA,SOYA-AMINOACIDOS-VITAMINAS-MINERALES,SALUD NATURAL,N,714908107425,$209.44,Combinados
SN-55,ENERSOY ALIMENTO EN PVO. FCO. C/500 G. VAINILLA,SOYA-AMINOACIDOS-VITAMINAS-MINERALES,SALUD NATURAL,N,714908107425,$209.44,Combinados
SN-56,EUCALIN INF. JBE. CAJA C/FCO. C/240 ML.,MIEL DE ABEJA-EUCALIPTO-BUGAMBILIA-GORDOLOBO-MENTO,SALUD NATURAL,Y,714908101485,$87.91,Combinados
SN-86,TAFLAVIX TAB. CAJA C/40,VALERIANA-PASIFLORA,SALUD NATURAL,N,714908107920,$94.64,Combinados
SN-92,ARIFLEX PVO. P/SOLUCION CAJA C/30 SOBRES,GLUCOSAMINA-CONDROITINA,SALUD NATURAL,N,714908107722,$458.30,Combinados
SOLAR-03,FIBROXOL TAB. 200 MG. CAJA C/30,BEZAFIBRATO,SOLARA FARMACEUTICA,N,7502209858138,$28.45,
SOLAR-09,PARACETAMOL TAB. 500 MG. CAJA C/10 (SOLTADOL),PARACETAMOL,SOLARA FARMACEUTICA,N,7502209858077,$6.38,Analgésicos
SOLAR-10,SOLTADOL TAB. 750 MG. CAJA C/10,PARACETAMOL,SOLARA FARMACEUTICA,N,7502209858084,$10.98,Analgésicos
SOLAR-13,ZITRIASOL CAP. 100 MG. CAJA C/15,ITRACONAZOL,SOLARA FARMACEUTICA,N,7502209858107,$50.29,
SOLAR-19,ALPHALOCK CAP. L.P.  0.4 MG. CAJA C/20,TAMSULOSINA,SOLARA FARMACEUTICA,N,7502209858206,$45.36,
SOLAR-19,ALPHALOCK CAP. L.P.  0.4 MG. CAJA C/20,TAMSULOSINA,SOLARA FARMACEUTICA,N,7502209858206,$45.36,
SOLAR-20,LAMOTRIGINA TAB. DISP. 100 MG. CAJA C/28,LAMOTRIGINA,SOLARA FARMACEUTICA,N,7502209858251,$38.86,
SOLAR-23,SOLARISOL CAP. 100 MG. CAJA C/10,FLUCONAZOL,SOLARA FARMACEUTICA,N,7502209858114,$21.84,Antifúngicos
SR-04,COMVI-PLEX TAB. CAJA C/FCO. C/20,COMPLEJO B,STREGER,N,7501547503045,$51.30,Vitaminas y Suplementos
SR-05,CORTAFRIN TAB. CAJA C/10,PARACETAMOL-CLORFENAMINA-FENILEFRINA,STREGER,N,7501547503175,$45.25,Combinados
SR-09,ENTERODAR COMP. TAB. 200 MG. CAJA C/10,NIFUROXAZIDA,STREGER,N,7501547505056,$49.50,
SR-13,FERRO 4 TAB. CAJA C/30,VITAMINAS-MINERALES,STREGER,Y,7506281106019,$81.25,Combinados
SR-15,INDARZONA TAB. 25/0.5 MG. CAJA C/30,INDOMETACINA-DEXAMETASONA,STREGER,N,7501547509023,$72.35,Combinados
SR-15,INDARZONA TAB. 25/0.5 MG. CAJA C/30,INDOMETACINA-DEXAMETASONA,STREGER,N,7501547509023,$72.35,Combinados
SR-150,INDARZONA CAP. 25/0.5 MG. CAJA C/30,INDOMETACINA-DEXAMETASONA,STREGER,N,7501547509016,$75.38,Combinados
SR-27,HEMOGER TAB. CAJA C/FCO. C/50 (SULFATO FERROSO),SULFATO FERROSO,STREGER,N,7501547521025,$75.38,
SR-35,TROCILETAS B TAB. 2.5/10 MG. C/12 SABOR LIMON,CETILPIRIDINIO-BENZOCAINA-SABOR LIMON,STREGER,N,7501547522145,$43.01,Combinados
SR-38,VERMINDAZOL COMPR. 100 MG. CAJA C/6,MEBENDAZOL,STREGER,N,7501547524071,$24.08,Antiparasitarios
SR-40,VERMIN PLUS TAB. 200 MG. CAJA C/6,ALBENDAZOL,STREGER,N,7501547524040,$26.32,Antiparasitarios
